;バニー
別立ち_服_バニー_通常_1,1_別立.webp,0,720,180,180
別立ち_服_バニー_笑顔_1,1_別立.webp,180,720,180,180
別立ち_服_バニー_憤怒_1,1_別立.webp,360,720,180,180
別顔_服_バニー_通常_1,1_別顔_コスプレ.webp,0,0,180,180
別顔_服_バニー_笑顔_1,1_別顔_コスプレ.webp,180,0,180,180
別顔_服_バニー_憤怒_1,1_別顔_コスプレ.webp,360,0,180,180
別顔_服_バニー_発情_1,1_別顔_コスプレ.webp,900,0,180,180
;セーラー
別立ち_服_セーラー_通常_1,1_別立.webp,0,900,180,180
別立ち_服_セーラー_笑顔_1,1_別立.webp,180,900,180,180
別立ち_服_セーラー_憤怒_1,1_別立.webp,360,900,180,180
別顔_服_セーラー_通常_1,1_別顔_コスプレ.webp,0,180,180,180
別顔_服_セーラー_笑顔_1,1_別顔_コスプレ.webp,180,180,180,180
別顔_服_セーラー_憤怒_1,1_別顔_コスプレ.webp,360,180,180,180
別顔_服_セーラー_発情_1,1_別顔_コスプレ.webp,900,180,180,180
;変T
別立ち_服_変T_通常_1,1_別立.webp,0,1080,180,180
別立ち_服_変T_笑顔_1,1_別立.webp,180,1080,180,180
別立ち_服_変T_憤怒_1,1_別立.webp,360,1080,180,180
別顔_服_変T_通常_1,1_別顔_コスプレ.webp,0,360,180,180
別顔_服_変T_笑顔_1,1_別顔_コスプレ.webp,180,360,180,180
別顔_服_変T_憤怒_1,1_別顔_コスプレ.webp,360,360,180,180
別顔_服_変T_発情_1,1_別顔_コスプレ.webp,900,360,180,180

;エフェクト
別顔_バニー照れ_1,1_別顔.webp,540,0,180,180
別顔_バニー吐息_1,1_別顔.webp,360,360,180,180
別顔_バニー汗_1,1_別顔.webp,540,180,180,180
別顔_セーラー照れ_1,1_別顔_冬服.webp,540,0,180,180
別顔_セーラー吐息_1,1_別顔_冬服.webp,360,360,180,180
別顔_セーラー汗_1,1_別顔_冬服.webp,540,180,180,180
別顔_変T照れ_1,1_別顔.webp,540,0,180,180
別顔_変T吐息_1,1_別顔.webp,360,360,180,180
別顔_変T汗_1,1_別顔.webp,540,180,180,180
;******************************
;巨乳差分
;******************************
別立ち_巨乳服_通常_1,1_別立_巨乳.webp,0,0,180,180
別立ち_巨乳服_笑顔_1,1_別立_巨乳.webp,180,0,180,180
別立ち_巨乳服_憤怒_1,1_別立_巨乳.webp,360,0,180,180
別立ち_巨乳服_睡眠_1,1_別立_巨乳.webp,0,540,180,180
別立ち_巨乳裸_通常_1,1_別立_巨乳.webp,0,180,180,180
別立ち_巨乳裸_笑顔_1,1_別立_巨乳.webp,180,180,180,180
別立ち_巨乳裸_憤怒_1,1_別立_巨乳.webp,360,180,180,180
別立ち_巨乳裸_睡眠_1,1_別立_巨乳.webp,180,540,180,180

別立ち_巨乳服_バニー_通常_1,1_別立_巨乳.webp,0,720,180,180
別立ち_巨乳服_バニー_笑顔_1,1_別立_巨乳.webp,180,720,180,180
別立ち_巨乳服_バニー_憤怒_1,1_別立_巨乳.webp,360,720,180,180
別立ち_巨乳服_セーラー_通常_1,1_別立_巨乳.webp,0,900,180,180
別立ち_巨乳服_セーラー_笑顔_1,1_別立_巨乳.webp,180,900,180,180
別立ち_巨乳服_セーラー_憤怒_1,1_別立_巨乳.webp,360,900,180,180
別立ち_巨乳服_変T_通常_1,1_別立_巨乳.webp,0,1080,180,180
別立ち_巨乳服_変T_笑顔_1,1_別立_巨乳.webp,180,1080,180,180
別立ち_巨乳服_変T_憤怒_1,1_別立_巨乳.webp,360,1080,180,180
別立ち_巨乳服_下着_通常_1,1_別立_巨乳.webp,0,360,180,180
別立ち_巨乳服_下着_笑顔_1,1_別立_巨乳.webp,180,360,180,180
別立ち_巨乳服_下着_憤怒_1,1_別立_巨乳.webp,360,360,180,180
別立ち_巨乳服_ノーブラ下着_通常_1,1_別立_巨乳.webp,0,1260,180,180
別立ち_巨乳服_ノーブラ下着_笑顔_1,1_別立_巨乳.webp,180,1260,180,180
別立ち_巨乳服_ノーブラ下着_憤怒_1,1_別立_巨乳.webp,360,1260,180,180
別立ち_巨乳服_ノーパン下着_通常_1,1_別立_巨乳.webp,0,1440,180,180
別立ち_巨乳服_ノーパン下着_笑顔_1,1_別立_巨乳.webp,180,1440,180,180
別立ち_巨乳服_ノーパン下着_憤怒_1,1_別立_巨乳.webp,360,1440,180,180

別顔_巨乳服_睡眠_1,1_別顔_睡眠.webp,360,0,180,180
別顔_巨乳裸_睡眠_1,1_別顔_睡眠.webp,360,180,180,180

別顔_服_巨乳拆分_1,1_別顔_胸.webp,0,0,180,180
別顔_服_下着_巨乳拆分_1,1_別顔_胸.webp,360,0,180,180
別顔_服_バニー_巨乳拆分_1,1_別顔_胸.webp,540,0,180,180
別顔_服_セーラー_巨乳拆分_1,1_別顔_胸.webp,720,0,180,180
別顔_服_変T_巨乳拆分_1,1_別顔_胸.webp,900,0,180,180
別顔_裸_巨乳拆分_1,1_別顔_胸.webp,0,180,180,180

;おまけ
別顔_AFTERTRAニー巨乳_1,1_別顔_睡眠.webp,900,0,180,180
;******************************
;貧乳差分
;******************************
別立ち_貧乳服_通常_1,1_別立.webp,0,0,180,180
別立ち_貧乳服_笑顔_1,1_別立.webp,180,0,180,180
別立ち_貧乳服_憤怒_1,1_別立.webp,360,0,180,180
別立ち_貧乳服_睡眠_1,1_別立_貧乳.webp,0,180,180,180
別立ち_貧乳裸_通常_1,1_別立_貧乳.webp,0,0,180,180
別立ち_貧乳裸_笑顔_1,1_別立_貧乳.webp,180,0,180,180
別立ち_貧乳裸_憤怒_1,1_別立_貧乳.webp,360,0,180,180
別立ち_貧乳裸_睡眠_1,1_別立_貧乳.webp,180,180,180,180
別立ち_貧乳服_バニー_通常_1,1_別立_貧乳.webp,0,360,180,180
別立ち_貧乳服_バニー_笑顔_1,1_別立_貧乳.webp,180,360,180,180
別立ち_貧乳服_バニー_憤怒_1,1_別立_貧乳.webp,360,360,180,180
別立ち_貧乳服_セーラー_通常_1,1_別立.webp,0,900,180,180
別立ち_貧乳服_セーラー_笑顔_1,1_別立.webp,180,900,180,180
別立ち_貧乳服_セーラー_憤怒_1,1_別立.webp,360,900,180,180
別立ち_貧乳服_変T_通常_1,1_別立.webp,0,1080,180,180
別立ち_貧乳服_変T_笑顔_1,1_別立.webp,180,1080,180,180
別立ち_貧乳服_変T_憤怒_1,1_別立.webp,360,1080,180,180
別立ち_貧乳服_下着_通常_1,1_別立.webp,0,360,180,180
別立ち_貧乳服_下着_笑顔_1,1_別立.webp,180,360,180,180
別立ち_貧乳服_下着_憤怒_1,1_別立.webp,360,360,180,180
別立ち_貧乳服_ノーブラ下着_通常_1,1_別立_貧乳.webp,0,540,180,180
別立ち_貧乳服_ノーブラ下着_笑顔_1,1_別立_貧乳.webp,180,540,180,180
別立ち_貧乳服_ノーブラ下着_憤怒_1,1_別立_貧乳.webp,360,540,180,180
別立ち_貧乳服_ノーパン下着_通常_1,1_別立.webp,0,1440,180,180
別立ち_貧乳服_ノーパン下着_笑顔_1,1_別立.webp,180,1440,180,180
別立ち_貧乳服_ノーパン下着_憤怒_1,1_別立.webp,360,1440,180,180

別顔_貧乳服_睡眠_1,1_別顔_睡眠.webp,0,0,180,180

別顔_貧乳裸_通常_1,1_別顔.webp,0,180,180,180
別顔_貧乳裸_笑顔_1,1_別顔.webp,180,180,180,180
別顔_貧乳裸_憤怒_1,1_別顔.webp,360,180,180,180
別顔_貧乳裸_睡眠_1,1_別顔_睡眠.webp,0,180,180,180
別顔_貧乳裸_発情_1,1_別顔.webp,900,180,180,180
別顔_貧乳裸_自慰_1,1_別顔.webp,720,180,180,180
別顔_貧乳裸_愛撫_1,1_別顔.webp,0,360,180,180
別顔_貧乳裸_性交_1,1_別顔.webp,180,360,180,180
別顔_貧乳服_バニー_通常_1,1_別顔_コスプレ.webp,0,0,180,180
別顔_貧乳服_バニー_笑顔_1,1_別顔_コスプレ.webp,180,0,180,180
別顔_貧乳服_バニー_憤怒_1,1_別顔_コスプレ.webp,360,0,180,180
別顔_貧乳服_バニー_発情_1,1_別顔_コスプレ.webp,900,0,180,180

別顔_裸_並乳拆分_1,1_別顔_胸.webp,180,180,180,180
別顔_服_バニー_並乳拆分_1,1_別顔_胸.webp,540,180,180,180
;******************************
;冬服
;******************************
;服
別立ち_服_冬服_通常_1,1_別立.webp,0,1620,180,180
別立ち_服_冬服_笑顔_1,1_別立.webp,180,1620,180,180
別立ち_服_冬服_憤怒_1,1_別立.webp,360,1620,180,180
別立ち_服_冬服_睡眠_1,1_別立.webp,0,540,180,180
;裸
別立ち_裸_冬服_通常_1,1_別立.webp,0,1800,180,180
別立ち_裸_冬服_笑顔_1,1_別立.webp,180,1800,180,180
別立ち_裸_冬服_憤怒_1,1_別立.webp,360,1800,180,180
別立ち_裸_冬服_睡眠_1,1_別立.webp,180,540,180,180
;服
別顔_服_冬服_通常_1,1_別顔_冬服.webp,0,0,180,180
別顔_服_冬服_笑顔_1,1_別顔_冬服.webp,180,0,180,180
別顔_服_冬服_憤怒_1,1_別顔_冬服.webp,360,0,180,180
別顔_服_冬服_睡眠_1,1_別顔_睡眠.webp,180,0,180,180
別顔_服_冬服_発情_1,1_別顔_冬服.webp,900,0,180,180
;裸
別顔_裸_冬服_通常_1,1_別顔_冬服.webp,0,180,180,180
別顔_裸_冬服_笑顔_1,1_別顔_冬服.webp,180,180,180,180
別顔_裸_冬服_憤怒_1,1_別顔_冬服.webp,360,180,180,180
別顔_裸_冬服_睡眠_1,1_別顔_睡眠.webp,180,180,180,180
別顔_裸_冬服_発情_1,1_別顔_冬服.webp,900,180,180,180
別顔_裸_冬服_自慰_1,1_別顔_冬服.webp,720,180,180,180
別顔_裸_冬服_愛撫_1,1_別顔_冬服.webp,0,360,180,180
別顔_裸_冬服_性交_1,1_別顔_冬服.webp,180,360,180,180
;巨乳
別立ち_巨乳服_冬服_通常_1,1_別立_巨乳.webp,0,1620,180,180
別立ち_巨乳服_冬服_笑顔_1,1_別立_巨乳.webp,180,1620,180,180
別立ち_巨乳服_冬服_憤怒_1,1_別立_巨乳.webp,360,1620,180,180
別立ち_巨乳服_冬服_睡眠_1,1_別立_巨乳.webp,0,540,180,180
別立ち_巨乳裸_冬服_通常_1,1_別立_巨乳.webp,0,1800,180,180
別立ち_巨乳裸_冬服_笑顔_1,1_別立_巨乳.webp,180,1800,180,180
別立ち_巨乳裸_冬服_憤怒_1,1_別立_巨乳.webp,360,1800,180,180
別立ち_巨乳裸_冬服_睡眠_1,1_別立_巨乳.webp,180,540,180,180

別顔_服_冬服_巨乳拆分_1,1_別顔_胸.webp,720,180,180,180
別顔_裸_冬服_巨乳拆分_1,1_別顔_胸.webp,900,180,180,180
;貧乳
別立ち_貧乳服_冬服_通常_1,1_別立.webp,0,1620,180,180
別立ち_貧乳服_冬服_笑顔_1,1_別立.webp,180,1620,180,180
別立ち_貧乳服_冬服_憤怒_1,1_別立.webp,360,1620,180,180
別立ち_貧乳服_冬服_睡眠_1,1_別立_貧乳.webp,0,180,180,180
別立ち_貧乳裸_冬服_通常_1,1_別立_貧乳.webp,0,720,180,180
別立ち_貧乳裸_冬服_笑顔_1,1_別立_貧乳.webp,180,720,180,180
別立ち_貧乳裸_冬服_憤怒_1,1_別立_貧乳.webp,360,720,180,180
別立ち_貧乳裸_冬服_睡眠_1,1_別立_貧乳.webp,180,180,180,180

別顔_貧乳服_冬服_睡眠_1,1_別顔_睡眠.webp,0,0,180,180
別顔_貧乳裸_冬服_通常_1,1_別顔_冬服.webp,0,180,180,180
別顔_貧乳裸_冬服_笑顔_1,1_別顔_冬服.webp,180,180,180,180
別顔_貧乳裸_冬服_憤怒_1,1_別顔_冬服.webp,360,180,180,180
別顔_貧乳裸_冬服_睡眠_1,1_別顔_睡眠.webp,180,180,180,180
別顔_貧乳裸_冬服_発情_1,1_別顔.webp,900,180,180,180
別顔_貧乳裸_冬服_自慰_1,1_別顔_冬服.webp,720,180,180,180
別顔_貧乳裸_冬服_愛撫_1,1_別顔_冬服.webp,0,360,180,180
別顔_貧乳裸_冬服_性交_1,1_別顔_冬服.webp,180,360,180,180

別顔_裸_冬服_並乳拆分_1,1_別顔_胸.webp,360,180,180,180

;エフェクト
別顔_冬服照れ_1,1_別顔_冬服.webp,540,0,180,180
別顔_冬服吐息_1,1_別顔_冬服.webp,360,360,180,180
別顔_冬服汗_1,1_別顔_冬服.webp,540,180,180,180
別顔_冬服裸汗_1,1_別顔_冬服.webp,540,360,180,180
